#MJD mag magerr flux fluxerr
59079.2580383958 -0.3420350603 0.0315834986 1.3702948456 0.0398624899
59079.2580499835 -0.3283002978 0.0314984064 1.3530695453 0.0392553509
59079.2580615712 -0.3142866381 0.031691893 1.3357176209 0.0389899787
59079.2580731589 -0.3293643659 0.032086459 1.3543962616 0.0400274294
59079.2580847466 -0.3118140554 0.0318653549 1.3326792084 0.0391142082
59079.2580963343 -0.3399321488 0.0317506838 1.3676433544 0.0399959581
59079.2581079219 -0.374528102 0.0316302333 1.411923741 0.0411342704
59079.2581195096 -0.3514829719 0.0317492184 1.3822709749 0.0404218689
59079.2581310973 -0.3275341863 0.0316435077 1.3521151362 0.0394083686
59079.258142685 -0.3471711888 0.0319003537 1.3767924493 0.0404533169
59079.2581542727 -0.3225259662 0.0318456152 1.3458925417 0.0394775499
59079.2581658604 -0.3532595065 0.0318983969 1.3845345657 0.0406783026
59079.2581774481 -0.333450654 0.0312841459 1.3595032858 0.039173712
59079.2581890357 -0.3507010824 0.0314561629 1.3812758952 0.0400199314
59079.2582006234 -0.3372034002 0.0311215295 1.3642104127 0.0391050149
59079.2582122111 -0.3684880107 0.0317758567 1.4040908341 0.0410943991
59079.2582237988 -0.3284298957 0.0314612815 1.3532310628 0.0392137639
59079.2582353865 -0.3607127265 0.0322805084 1.3940716345 0.0414491491
59079.2582469742 -0.3255600177 0.0316979201 1.3496588508 0.0394044196
59079.2582585619 -0.3675719635 0.0318276818 1.4029066873 0.0411267087
59079.2582701495 -0.3360886506 0.0318314693 1.3628104662 0.0399560279
59079.2582817372 -0.3321877629 0.0316932529 1.3579228776 0.0396398574
59079.2582933249 -0.3381256746 0.032422567 1.3653697283 0.0407744234
59079.2583049126 -0.3418089777 0.0318313109 1.3700095391 0.0401668965
59079.2583165003 -0.3299650748 0.031714115 1.3551458202 0.0395848305
59079.258328088 -0.3643112817 0.0322555396 1.3986997997 0.0415545886
59079.2583396757 -0.3275698167 0.0320882441 1.3521595091 0.0399635483
59079.2583512633 -0.3420668395 0.0319540915 1.3703349543 0.0403314069
59079.258362851 -0.3519447178 0.0320961364 1.3828589572 0.0408809337
59079.2583744387 -0.3325347588 0.0317484089 1.3583569324 0.0397215357
59079.2583860264 -0.3327615991 0.0315600807 1.3586407604 0.0394941623
59079.2583976141 -0.35918137 0.0319074819 1.392106778 0.0409124268
59079.2584092018 -0.3362138892 0.0315183565 1.3629676741 0.039567561
59079.2584207894 -0.3265904924 0.0316046202 1.3509404232 0.0393257429
59079.2584323771 -0.3334082595 0.0312945054 1.3594502026 0.039185154
59079.2584439648 -0.3467211201 0.0313019981 1.3762218476 0.039678082
59079.2584555525 -0.356995608 0.0316505428 1.3893070617 0.0405013564
59079.2584671402 -0.3295998485 0.031360911 1.3546900451 0.039130804
59079.2584787279 -0.3840028567 0.032016504 1.4242989125 0.0420015399
59079.2584903156 -0.3753605991 0.0315774658 1.4130067602 0.0410971472
59079.2585019032 -0.3216983794 0.0311187945 1.3448670453 0.0385471505
59079.2585134909 -0.3469604759 0.0314255151 1.3765252759 0.0398434336
59079.2585250786 -0.3454902956 0.0313955277 1.3746626035 0.03975155
59079.2585366663 -0.3435695921 0.031703685 1.3722329293 0.0400707751
59079.258548254 -0.3835567207 0.0319134466 1.4237137791 0.0418491422
59079.2585598417 -0.3065348925 0.0316428254 1.3262150652 0.0386526588
59079.2585714294 -0.3421316802 0.031489237 1.3704167939 0.0397470564
59079.258583017 -0.3578246179 0.0327054687 1.3903682671 0.0418832512
59079.2585946047 -0.3400807225 0.031760346 1.3678305175 0.0400136046
59079.2586061924 -0.3334574676 0.0322202102 1.3595118175 0.0403460961
59079.2586177801 -0.3665571532 0.0319740487 1.4015960383 0.0412772404
59079.2586293678 -0.3498521612 0.0318232174 1.3801963179 0.0404552708
59079.2586409555 -0.3523882945 0.0318914787 1.3834240387 0.0406368595
59079.2586525431 -0.3637316212 0.0324283061 1.3979532512 0.041754864
59079.2586641308 -0.3442146084 0.0318111154 1.3730483904 0.0402304511
59079.2586757185 -0.3527435131 0.0319187607 1.3838767254 0.0406849315
59079.2586873062 -0.3591053098 0.0321239142 1.3920092588 0.0411870553
59079.2586988939 -0.3194795141 0.0311862918 1.3421214137 0.0385518928
59079.2587104816 -0.3225980643 0.0315054857 1.3459819184 0.0390585005
59079.2587220693 -0.3740863751 0.0318108341 1.411349423 0.0413523095
59079.2587336569 -0.3504660201 0.0318043424 1.3809768809 0.0404541416
59079.2587452446 -0.3551982166 0.0320234222 1.387009024 0.0409107263
59079.2587568323 -0.3361388537 0.0316927757 1.3628734824 0.0397837741
59079.25876842 -0.3561655473 0.031898084 1.3882453227 0.0407869263
59079.2587800077 -0.3830954722 0.0316937935 1.4231090775 0.0415434514
59079.2587915954 -0.3744568244 0.0318822716 1.4118310526 0.0414593175
59079.2588031831 -0.3647151487 0.0315416575 1.3992201781 0.0406500172
59079.2588147707 -0.3294272846 0.0316286214 1.3544747515 0.0394585697
59079.2588263584 -0.3726170109 0.0318935197 1.409440687 0.041403725
59079.2588379461 -0.3656664282 0.0312735481 1.4004466573 0.0403398139
59079.2588495338 -0.3234547515 0.0313460731 1.3470443684 0.0388915458
59079.2588611215 -0.3242390838 0.0313073587 1.3480178206 0.0388715828
59079.2588727092 -0.3457231429 0.0319519415 1.3749574458 0.0404647323
59079.2588842969 -0.3692025884 0.0318784379 1.4050152411 0.0412542057
59079.2588958845 -0.3259624818 0.0317032849 1.3501592394 0.0394257005
59079.2589179167 -0.3281296616 0.0315592198 1.3528569113 0.0393249596
59079.2589295044 -0.3543832711 0.0315501273 1.3859683359 0.0402758382
59079.258941092 -0.3717309345 0.0313966294 1.4082909027 0.0407254191
59079.2589526797 -0.3325744521 0.031329642 1.3584065933 0.039199035
59079.2589642674 -0.3396700383 0.0317092149 1.3673132278 0.0399340784
59079.2589758551 -0.3324159154 0.0316384339 1.3582082564 0.0395796096
59079.2589874428 -0.3728007292 0.0319937711 1.4096791998 0.0415408986
59079.2589990305 -0.3401468313 0.0320734864 1.3679138051 0.0404105782
59079.2590106182 -0.365392492 0.0317867779 1.4000933627 0.0409914863
59079.2590222058 -0.3348816331 0.0312392728 1.361296266 0.0391691125
59079.2590337935 -0.3542798501 0.0317019222 1.3858363228 0.0404657597
59079.2590453812 -0.3326523877 0.0311078848 1.358504105 0.0389243706
59079.2590569689 -0.3394328706 0.0314211715 1.3670145852 0.0395626782
59079.2590685566 -0.3365044292 0.0316210256 1.3633324493 0.0397070741
59079.2590801443 -0.3292731675 0.03154445 1.3542825014 0.0393479751
59079.2590917319 -0.3384253685 0.0313256624 1.365746661 0.0394058385
59079.2591033196 -0.2974311581 0.0314362147 1.315141442 0.0380796433
59079.2591149073 -0.3494638513 0.0314409857 1.3797027836 0.0399550663
59079.259126495 -0.3404812212 0.0311598913 1.3683351662 0.039271599
59079.2591380827 -0.3572159446 0.0312076201 1.3895890329 0.0399426791
59079.2591496704 -0.3699567466 0.0316475062 1.4059915113 0.0409838124
59079.2591612581 -0.3621522832 0.0318300898 1.3959212332 0.0409250237
59079.2591728457 -0.3538393688 0.0316586782 1.3852742055 0.04039417
59079.2591844334 -0.3793618977 0.0316498005 1.4182237668 0.0413433723
59079.2591960211 -0.2978978052 0.0313247572 1.3157068086 0.0379609435
59079.2592076088 -0.3768628588 0.0313216456 1.4149631952 0.0408206464
59079.2592191965 -0.3523461115 0.0317079864 1.3833702909 0.0404014796
59079.2592307842 -0.3479263806 0.0319915439 1.3777504205 0.0405971844
59079.2592423719 -0.3555499822 0.0317069514 1.3874584712 0.0405195527
59079.2592539595 -0.3258211476 0.0313238391 1.3499834957 0.0389487573
59079.2592655472 -0.3761800009 0.0319581337 1.4140735545 0.0416239769
59079.2592771349 -0.3519269121 0.0317342376 1.382836279 0.0404193194
59079.2592887226 -0.3506445412 0.0316203326 1.3812039652 0.0402267006
59079.2593003103 -0.3554053508 0.0313579743 1.3872736596 0.0400682433
59079.259311898 -0.3428152491 0.0312251898 1.3712798666 0.0394385871
59079.2593234856 -0.3706616014 0.0315463429 1.4069045706 0.0408793349
59079.2593350733 -0.3769920781 0.0315024784 1.4151316076 0.0410612074
59079.259346661 -0.3378845517 0.0311041439 1.3650665373 0.0391076964
59079.2593582487 -0.3715812337 0.0313575227 1.4080967415 0.0406690849
59079.2593698364 -0.3297932592 0.0315735747 1.3549313881 0.0394031753
59079.2593814241 -0.3400214564 0.0314264482 1.367755855 0.0395907788
59079.2593930118 -0.3161441487 0.0315436364 1.3380047631 0.0388740313
59079.2594045994 -0.3259978369 0.0313403771 1.3502032057 0.0389756633
59079.2594161871 -0.3429143846 0.0312860131 1.37140508 0.0395190175
59079.2594277748 -0.3385274032 0.0311176886 1.3658750164 0.0391478985
59079.2594393625 -0.3094574773 0.0312980402 1.3297897801 0.0383345437
59079.2594509502 -0.3395612328 0.031854326 1.3671762114 0.040112809
59079.2594625379 -0.3544337675 0.0319836225 1.3860327973 0.0408311226
59079.2594741256 -0.3648553339 0.0314930255 1.3994008506 0.0405925824
59079.2594857132 -0.3784472214 0.0313679462 1.4170294901 0.0409406879
59079.2594973009 -0.3278269486 0.0313623627 1.3524797751 0.0390687678
59079.2595088886 -0.37843911 0.0319754789 1.4170189038 0.0417333132
59079.2595204763 -0.3758878555 0.0313952376 1.4136931128 0.0408798297
59079.259532064 -0.3625670476 0.0315724417 1.3964545938 0.040609267
59079.2595436517 -0.3168101181 0.0312204387 1.338825721 0.0384993335
59079.2595552394 -0.3616140263 0.0316281044 1.3952293726 0.0406451693
59079.259566827 -0.3406215951 0.0314514641 1.3685120886 0.0396442008
59079.2595784147 -0.3587230075 0.0318609993 1.3915191999 0.0408355828
59079.2595900024 -0.3671237638 0.0314120597 1.4023276768 0.0405729029
59079.2596015901 -0.3782732806 0.0321789881 1.4168024925 0.0419925123
59079.2596131778 -0.3581506231 0.0313239317 1.3907858044 0.0401260749
59079.2596247655 -0.3668872094 0.0310631296 1.4020221785 0.0401134721
59079.2596363531 -0.3612828231 0.0313195559 1.3948038236 0.0402363787
59079.2596479408 -0.3665969249 0.0315220727 1.4016473813 0.0406952479
59079.2596595285 -0.3241722594 0.0313360444 1.3479348558 0.0389048047
59079.2596711162 -0.3460279342 0.0313988164 1.3753434823 0.0397754053
59079.2596827039 -0.3236406716 0.0311451346 1.3472750545 0.0386488559
59079.2596942916 -0.3289735314 0.0310490328 1.3539088048 0.0387193137
59079.2597058793 -0.3091859243 0.0312783423 1.3294572286 0.0383008366
59079.2597174669 -0.3213692433 0.0314749026 1.3444594167 0.0389764476
59079.2597290546 -0.3765087163 0.0321238161 1.4145017416 0.0418524398
59079.2597406423 -0.3389166968 0.0315403679 1.3663648422 0.039693884
59079.25975223 -0.3585536071 0.03135848 1.391302107 0.0401852439
59079.2597638177 -0.3486926652 0.0314121906 1.3787231444 0.0398901301
59079.2597754054 -0.3427092563 0.0313548108 1.3711460047 0.0395984374
59079.2597869931 -0.3440799706 0.0313827855 1.3728781347 0.0396838353
59079.2597985807 -0.4004685936 0.0318034707 1.4460637437 0.042359626
59079.2598101684 -0.3551150524 0.0314030442 1.3869027873 0.0401151051
59079.2598217561 -0.3767891616 0.0316917374 1.4148671541 0.0413001735
59079.2598333438 -0.3335873502 0.0318734048 1.3596744606 0.0399166017
59079.2598449315 -0.3021714004 0.0313063284 1.3208958028 0.0380882359
59079.2598565192 -0.3345553264 0.0315639988 1.360887204 0.0395643751
59079.2598681069 -0.315832539 0.0311642311 1.3376208068 0.0383954351
59079.2598796945 -0.3701833987 0.0314162083 1.4062850487 0.0406927733
59079.2598912822 -0.3625791862 0.0313593504 1.3964702064 0.0403356347
59079.2599028699 -0.3378965342 0.0316831351 1.3650816027 0.0398361101
59079.2599144576 -0.3337365594 0.0316821343 1.3598613291 0.0396825175
59079.2599260453 -0.350541663 0.0316094841 1.3810730964 0.0402090892
59079.259937633 -0.3246330338 0.0313476519 1.3485070259 0.0389357362
59079.2599492207 -0.3506725768 0.0314230759 1.3812396308 0.0399767871
59079.2599608083 -0.3683835485 0.031317533 1.4039557484 0.0404977715
59079.259972396 -0.3661300157 0.0315533318 1.4010447474 0.0407180895
59079.2599839837 -0.3588791009 0.0317702642 1.3917192693 0.040725144
59079.2599955714 -0.3343215923 0.0311463136 1.3605942677 0.0390324176
59079.2600071591 -0.3077361203 0.0312862165 1.327683164 0.0382593561
59079.2600187468 -0.3428616723 0.0310370065 1.3713385001 0.0392025808
59079.2600303344 -0.3878513903 0.0319453268 1.429356484 0.0420569771
59079.2600419221 -0.3584616297 0.0316789042 1.3911842488 0.0405924219
59079.2600535098 -0.3219614337 0.031694508 1.3451929219 0.0392698055
59079.2600650975 -0.3377305255 0.0315332152 1.3648728982 0.0396415499
59079.2600872685 -0.3545798259 0.0313780137 1.3862192656 0.0400633758
59079.2600988562 -0.3469125157 0.0310620141 1.3764644721 0.0393808224
59079.2601104439 -0.3421687211 0.0312921991 1.3704635477 0.0394996944
59079.2601220316 -0.3133278874 0.0311603985 1.3345386467 0.038302253
59079.2601336193 -0.361152395 0.0319153292 1.3946362776 0.0409968461
59079.260145207 -0.3169930146 0.0310573917 1.3390512704 0.0383047248
59079.2601567946 -0.3520831428 0.0315870482 1.383035275 0.0402376364
59079.2601683823 -0.3842201013 0.0313784901 1.4245839285 0.041172785
59079.26017997 -0.3379194279 0.0313190451 1.365110387 0.0393791597
59079.2601915577 -0.3330592887 0.0314947014 1.3590133266 0.0394231546
59079.2602031454 -0.3111544673 0.0313073172 1.3318698474 0.0384058872
59079.2602147331 -0.3322622642 0.0315809594 1.3580160591 0.0395021184
59079.2602263207 -0.3176160141 0.0316915886 1.3398198434 0.0391093481
59079.2602379084 -0.3493624936 0.0316663459 1.3795739891 0.0402376965
59079.2602494961 -0.3444263259 0.0311200609 1.3733161596 0.0393641729
59079.2602610838 -0.3486218289 0.0314805028 1.3786331958 0.0399742712
59079.2602726715 -0.3372017898 0.0317841023 1.3642083893 0.0399374956
59079.2602842592 -0.3583640915 0.0320742636 1.391059276 0.0410953319
59079.2602958469 -0.3745379938 0.0314722599 1.4119366046 0.0409292031
59079.2603074345 -0.3540501812 0.0310849167 1.385543204 0.0396697937
59079.2603190222 -0.3234306455 0.0317143339 1.3470144611 0.0393475788
59079.2603306099 -0.3278559002 0.0321681237 1.3525158401 0.0400735902
59079.2603421976 -0.3471398446 0.0319007043 1.3767527031 0.0404525936
59079.2603537853 -0.3955302046 0.0320948859 1.4395013676 0.0425537738
59079.260365373 -0.3539958603 0.0318676413 1.3854738851 0.0406666527
59079.2603769607 -0.3357874625 0.0317155943 1.3624324689 0.0397995353
59079.2603885483 -0.3588232068 0.0318372198 1.3916476248 0.040808871
59079.260400136 -0.3427217763 0.0317672185 1.3711618159 0.0401197357
59079.2604117237 -0.3671715957 0.0321308468 1.4023894575 0.0415031416
59079.2604233114 -0.3402958886 0.031975576 1.3681016146 0.0402927486
59079.2604348991 -0.3494727608 0.031350678 1.3797141054 0.0398406306
59079.2604464868 -0.3637048052 0.0315929268 1.3979187244 0.0406782205
59079.2604580744 -0.3489165236 0.0317827308 1.3790074405 0.040368999
59079.2604696621 -0.3547050243 0.0317759261 1.3863791225 0.0405761081
59079.2604812498 -0.3271024697 0.0314764915 1.3515776074 0.039184785
59079.2604928375 -0.3092332252 0.0315583585 1.3295151486 0.0386454045
59079.2605044252 -0.3586021446 0.0318597172 1.3913643062 0.0408293943
59079.2605160129 -0.343627231 0.0319291497 1.3723057795 0.0403578859
59079.2605276006 -0.3575867482 0.0316303814 1.3900636902 0.0404976004
59079.2605391882 -0.3307441906 0.0316195472 1.3561186113 0.0394951242
59079.2605507759 -0.3605015275 0.0319246451 1.393800484 0.0409842367
59079.2605623636 -0.3230537553 0.032215161 1.3465469549 0.0399550769
59079.2605739513 -0.3427704235 0.0317200928 1.3712232532 0.0400620142
59079.260585539 -0.326394879 0.0319901981 1.3506970508 0.0397983478
59079.2605971267 -0.3362816631 0.0315509761 1.3630527561 0.0396109836
59079.2606087144 -0.3405003134 0.0314370933 1.3683592281 0.0396216604
59079.260620302 -0.366834975 0.0315655707 1.4019547293 0.0407603399
59079.2606318897 -0.3147719946 0.0314880233 1.3363148599 0.0387564829
59079.2606434774 -0.3709032638 0.0318342447 1.4072177533 0.0412615955
59079.2606550651 -0.3433273854 0.0313306816 1.3719268449 0.0395904975
59079.2606666528 -0.3519668697 0.0317890395 1.3828871715 0.0404906097
59079.2606782405 -0.3391100298 0.0316940097 1.3666081675 0.039894347
59079.2606898282 -0.3501074405 0.0312619455 1.3805208691 0.039751099
59079.2607014158 -0.3519271181 0.0314372723 1.3828365415 0.0400410877
59079.2607130035 -0.3610294268 0.0314137437 1.394478333 0.0403479644
59079.2607245912 -0.3216262057 0.0314623187 1.3447776491 0.0389700865
59079.2607361789 -0.3214389289 0.0316641596 1.3445457106 0.0392133277
59079.2607477666 -0.3651425566 0.0313360031 1.3997710997 0.0404008764
59079.2607593543 -0.3121544815 0.0313906454 1.3330971274 0.0385435932
59079.2607709419 -0.3642323716 0.0313383926 1.3985981474 0.0403701003
59079.2607825296 -0.3219179267 0.0318104391 1.3451390192 0.039411866
59079.2607941173 -0.3425844996 0.0317486495 1.370988462 0.040091215
59079.260805705 -0.3505866757 0.0313719295 1.3811303544 0.0399085605
59079.2608172927 -0.3132676464 0.0312734398 1.3344646032 0.0384390701
59079.2608288804 -0.3872116813 0.0315295245 1.4285145642 0.0414851109
59079.2608404681 -0.336347224 0.0316860666 1.3631350648 0.0397829865
59079.2608520557 -0.3286985202 0.0315046725 1.3535659103 0.0392775635
59079.2608636434 -0.2992824729 0.0314292126 1.3173858341 0.0381361329
59079.2608752311 -0.3639006275 0.0319104243 1.3981708744 0.041094433
59079.2608868188 -0.3575188126 0.0318003706 1.3899767152 0.0407126965
59079.2608984065 -0.2982581938 0.0317840571 1.3161436038 0.0385303339
59079.2609099942 -0.3745151112 0.0314121629 1.4119068475 0.0408501868
59079.2609215819 -0.3633898074 0.0316852499 1.3975132139 0.0407852588
59079.2609331695 -0.3906673715 0.0317571085 1.4330684955 0.0419177598
59079.2609447572 -0.353548291 0.0319684954 1.3849028736 0.0407785403
59079.2609563449 -0.3606652428 0.0316042984 1.3940106674 0.0405791003
59079.2609679326 -0.3217841461 0.0315578768 1.344973286 0.039094134
59079.2609795203 -0.3602592917 0.0317602496 1.3934895515 0.0407640932
59079.260991108 -0.3406766664 0.0316261137 1.3685815047 0.0398663667
59079.2610026957 -0.3492409823 0.0311962295 1.3794196013 0.0396358943
59079.2610142833 -0.3282499032 0.0317495009 1.3530067438 0.0395664445
59079.261025871 -0.3211025195 0.031338794 1.3441291751 0.0387983672
59079.2610374587 -0.3600284807 0.0314387537 1.3931933483 0.0403428779
59079.2610490464 -0.3920174842 0.0316320035 1.4348516243 0.0418045791
59079.2610606341 -0.3204752417 0.0312978148 1.3433528365 0.038725254
59079.2610722218 -0.3124885328 0.0317684065 1.3335073481 0.0390194377
59079.2610838094 -0.3570019268 0.0319641887 1.3893151473 0.0409029489
59079.2610953971 -0.396892318 0.0317715853 1.4413084315 0.0421779992
59079.2611069848 -0.3486325589 0.0318726598 1.3786468205 0.0404726362
59079.2611185725 -0.3464712138 0.0316536052 1.3759051161 0.0401145411
59079.2611301602 -0.3580274121 0.0314036345 1.3906279849 0.0402236097
59079.2611417479 -0.3665007086 0.0316058218 1.401523175 0.0407997529
59079.2611533356 -0.3345727506 0.0318560066 1.3609090441 0.0399310376
59079.2611649232 -0.3595346311 0.0317740824 1.3925597952 0.0407546372
59079.2611765109 -0.3512773956 0.031400919 1.3820092767 0.0399708588
59079.2611880986 -0.3591569802 0.0319099985 1.3920755063 0.0409147346
59079.2611996863 -0.3796201299 0.0321366962 1.4185611182 0.041989378
59079.261211274 -0.3279184901 0.0322539919 1.3525938114 0.0401828772
59079.2612228617 -0.3594564246 0.0317976683 1.3924594916 0.0407819517
59079.2612344494 -0.3570131962 0.0318239187 1.3893295677 0.0407238751
59079.2612564583 -0.3247000028 0.031504057 1.3485902053 0.0391324148
59079.261268046 -0.3501941028 0.0319562706 1.3806310653 0.040637211
59079.2612796337 -0.3399020073 0.0320258165 1.3676053873 0.0403414195
59079.2612912214 -0.3186486624 0.0317444382 1.3410947579 0.0392118446
59079.2613028091 -0.3227557469 0.0316923003 1.3461774109 0.039295808
59079.2613143968 -0.3316907551 0.0320243513 1.3573014155 0.0400356428
59079.2613259844 -0.3138209474 0.0317497133 1.3351448317 0.0390443637
59079.2613375721 -0.3170978933 0.0318033929 1.3391806248 0.0392285968
59079.2613491598 -0.3630601828 0.031887764 1.3970889996 0.0410334755
59079.2613607475 -0.3503210515 0.0312940571 1.3807925037 0.03979976
59079.2613723352 -0.3358289531 0.0317374636 1.3624845343 0.0398285007
59079.2613839229 -0.3547744114 0.0318698992 1.3864677259 0.0406987074
59079.2613955106 -0.3526253105 0.0314401071 1.3837260728 0.0400704577
59079.2614070982 -0.3540075942 0.0314810614 1.3854888584 0.040173768
59079.2614186859 -0.3392993333 0.0314464329 1.3668464631 0.0395896155
59079.2614302736 -0.3657755218 0.0321253324 1.4005873797 0.041442696
59079.2614418613 -0.3440307303 0.0320601813 1.3728158733 0.0405385703
59079.261453449 -0.3388766579 0.0313976519 1.3663144555 0.0395128172
59079.2614650367 -0.3409980545 0.0319504161 1.3689866776 0.0402870903
59079.2614766243 -0.3661845358 0.0313832074 1.4011151025 0.0405005857
59079.261488212 -0.3814651678 0.0317886567 1.4209737891 0.0416052758
59079.2614997997 -0.3647785156 0.0318589487 1.3993018433 0.0410613296
59079.2615113874 -0.3502729118 0.0315537631 1.380731283 0.0401282747
59079.2615229751 -0.3444216529 0.0314012821 1.3733102489 0.0397197223
59079.2615345628 -0.3178428831 0.0316506415 1.3400998335 0.0390669793
59079.2615461505 -0.3208721321 0.0315355596 1.3438439884 0.0390336853
59079.2615577381 -0.3521529082 0.0316835423 1.3831241465 0.0403631504
59079.2615693258 -0.3477913884 0.0314783434 1.3775791321 0.039940968
59079.2615809135 -0.3282477156 0.0314727671 1.3530040177 0.0392214979
59079.2615925012 -0.3652200217 0.0316343117 1.3998709741 0.0407883897
59079.2616040889 -0.3272459085 0.0306834268 1.3517561788 0.038202553
59079.2616156766 -0.3754364158 0.0318574192 1.4131054335 0.0414643936
59079.2616272643 -0.3555937832 0.0312411045 1.3875144455 0.0399258393
59079.2616388519 -0.3572939657 0.0311678164 1.3896888924 0.0398946009
59079.2616504396 -0.3190805231 0.0313068862 1.3416282958 0.0386867499
59079.2616620273 -0.3492787802 0.0315465661 1.3794676241 0.0400824046
59079.261673615 -0.3010583827 0.0313644868 1.3195424104 0.0381198955
59079.2616852027 -0.3509318387 0.031711103 1.3815694951 0.0403528531
59079.2616967904 -0.3307549156 0.0310741613 1.3561320072 0.0388142808
59079.2617083781 -0.3311216678 0.0309645571 1.3565901741 0.0386904429
59079.2617199657 -0.3354665708 0.031587253 1.3620298585 0.0396267678
59079.2617315534 -0.3520548487 0.0316668383 1.3829992337 0.040338227
59079.2617431411 -0.3599600175 0.0314133705 1.3931055005 0.0403077639
59079.2617547288 -0.3387951858 0.0313971002 1.3662119331 0.0395091581
59079.2617663165 -0.3200202403 0.0315550923 1.3427899932 0.0390272287
59079.2617779042 -0.3248336743 0.031652603 1.3487562486 0.0393217703
59079.2617894919 -0.3463503337 0.0313003237 1.3757519386 0.0396624123
59079.2618010795 -0.3385669012 0.0316336872 1.3659247064 0.0397985031
59079.2618126672 -0.313871684 0.0316820297 1.3352072247 0.0389629501
59079.2618242549 -0.334420654 0.0319313031 1.3607184129 0.040019814
59079.2618358426 -0.3267152941 0.0314042602 1.3510957181 0.0390809262
59079.2618474303 -0.3507975504 0.0315640593 1.3813986275 0.0401607702
59079.261859018 -0.3268621829 0.0319810295 1.3512785197 0.0398040694
59079.2618706056 -0.3237521059 0.0316422195 1.3474133388 0.0392697325
59079.2618821933 -0.3253871653 0.0315180795 1.3494439983 0.0391746184
59079.261893781 -0.359525236 0.032016544 1.3925477451 0.0410652723
59079.2619053687 -0.3376548189 0.0317190302 1.3647777311 0.0398723644
59079.2619169564 -0.3007465478 0.0313564733 1.3191634783 0.038099212
59079.2619285441 -0.3657121307 0.0317358215 1.4005056083 0.0409378244
59079.2619401318 -0.3331579459 0.0315202843 1.3591368212 0.039458763
59079.2619517194 -0.3358556482 0.0314429515 1.3625180342 0.039459877
59079.2619633071 -0.3356356227 0.0314522551 1.3622419465 0.0394635546
59079.2619748948 -0.3808675448 0.0317225432 1.4201918561 0.0414958989
59079.2619864825 -0.3117570713 0.0316614678 1.3326092654 0.0388619005
59079.2619980702 -0.344221734 0.0312559952 1.3730574017 0.0395286686
59079.2620096579 -0.3465749226 0.0316013744 1.376036548 0.0400521747
59079.2620212456 -0.3340739996 0.0314645011 1.3602840315 0.0394221778
59079.2620328332 -0.3287051314 0.0316093418 1.3535741523 0.039408297
59079.2620444209 -0.3624743384 0.0315582203 1.396335358 0.0405875093
59079.2620560086 -0.3424105711 0.0313401911 1.3707688553 0.0395690871
59079.2620675963 -0.333955737 0.0311778923 1.3601358721 0.0390588282
59079.262079184 -0.3328058019 0.0313457151 1.3586960749 0.0392275031
59079.2620907717 -0.3226083159 0.0316037785 1.3459946274 0.0391807277
59079.2621023594 -0.3708115441 0.0318390462 1.4070988809 0.0412643329
59079.262113947 -0.3301312101 0.0309774754 1.3553531955 0.0386712907
59079.2621255347 -0.3214034805 0.0318472006 1.344501813 0.0394387206
59079.2621371224 -0.3238514082 0.0313367542 1.3475365799 0.0388941904
59079.2621487101 -0.3209335361 0.0310899535 1.3439199918 0.0384843051
59079.2621602978 -0.3388898605 0.0318866871 1.3663310701 0.0401287385
59079.2621718855 -0.3524660808 0.0319594585 1.383523156 0.0407263985
59079.2621834731 -0.3562743473 0.0320604284 1.3883844437 0.0409986184
59079.2621950608 -0.3340495415 0.0316568043 1.360253389 0.0396622228
59079.2622066485 -0.3737200958 0.0322451059 1.4108733765 0.0419027
59079.2622182362 -0.2984828032 0.0324547062 1.3164159064 0.0393514704
59079.2622298239 -0.3335933749 0.0320888879 1.3596820054 0.0401866846
59079.2622414116 -0.3770459596 0.0324777727 1.4152018376 0.042334534
59079.2622529993 -0.3544483448 0.0323964441 1.3860514066 0.0413586966
59079.2622645869 -0.3287163891 0.0323902368 1.3535881873 0.0403822805
59079.2622761746 -0.3244148131 0.0320368157 1.3482360184 0.0397837237
59079.2622877623 -0.3511088479 0.0324864714 1.3817947528 0.0413462612
59079.26229935 -0.3165525928 0.0319207147 1.338508203 0.0393535401
59079.2623109377 -0.3646162665 0.0325197215 1.3990927516 0.0419067022
59079.2623225254 -0.3508165353 0.0325509947 1.3814227824 0.0414172291
59079.2623341131 -0.3513113267 0.0322685789 1.3820524675 0.0410766041
59079.2623457007 -0.3278240983 0.0319869637 1.3524762246 0.0398467421
59079.2623572884 -0.3393203504 0.0316140562 1.366872922 0.039801416
59079.2623688761 -0.3206422111 0.0317009192 1.3435594392 0.0392300537
59079.2623804638 -0.338883155 0.0318672347 1.3663226316 0.0401040104
59079.2623920515 -0.3281875331 0.0316081433 1.3529290227 0.039388021
59079.2624036392 -0.316898802 0.031715173 1.3389350819 0.0391126074
59079.2624260069 -0.3290005653 0.0315721972 1.3539425163 0.0393726998
59079.2624375946 -0.3087031262 0.0315986718 1.3288661856 0.0386758833
59079.2624491823 -0.3296796918 0.0318316965 1.3547896705 0.0397211509
59079.26246077 -0.332697433 0.0316857331 1.3585604681 0.03964906
59079.2624723577 -0.3401980145 0.0316203293 1.3679782922 0.0398415069
59079.2624839454 -0.3536034126 0.0314306238 1.3849731853 0.0400944746
59079.2624955331 -0.3535714226 0.0315048664 1.3849323793 0.0401879982
