#MJD mag magerr flux fluxerr
59079.2178518526 2.6539505768 0.0156207385 0.0867800247 0.001248566
59079.2178634339 2.6290209829 0.0153760595 0.0887956329 0.0012575545
59079.2178750152 2.6290353899 0.0153512303 0.0887944546 0.0012555072
59079.2178865965 2.6384610255 0.0153979247 0.0880269369 0.0012484408
59079.2178981778 2.6465888702 0.0155272222 0.0873704257 0.0012495349
59079.2179097591 2.6363525634 0.0155204418 0.0881980482 0.0012608204
59079.2179213404 2.6263386166 0.0153999975 0.0890152782 0.0012626279
59079.2179329216 2.6321226168 0.0154899943 0.0885423314 0.0012632589
59079.2179445029 2.6409298617 0.0154908366 0.0878270014 0.0012531212
59079.2179560842 2.6342400387 0.0154489438 0.0883698229 0.0012574564
59079.2179774306 2.644848611 0.0155751899 0.0875105787 0.0012554056
59079.2179890118 2.6444463417 0.0155293079 0.0875430077 0.0012521712
59079.2180005931 2.644422323 0.0156377833 0.0875449443 0.0012609458
59079.2180121744 2.6427122537 0.0154938656 0.087682939 0.0012513104
59079.2180237557 2.6513036361 0.0155917791 0.0869918457 0.0012492932
59079.218035337 2.6372589152 0.0152303674 0.0881244529 0.0012362234
59079.2180469183 2.6267598532 0.0152449048 0.0889807493 0.0012494271
59079.2180584995 2.6570684365 0.0156440504 0.0865311799 0.0012468436
59079.2180700808 2.6324038003 0.0154604048 0.0885194037 0.0012605193
59079.2180816621 2.665047574 0.0156919516 0.0858975883 0.0012415039
59079.2180932434 2.6386563799 0.0156224548 0.0880110998 0.0012664175
59079.2181048247 2.6527848542 0.0155019554 0.0868732478 0.0012404027
59079.218116406 2.6434928867 0.0154932027 0.0876199186 0.0012503575
59079.2181279873 2.6491184464 0.015578382 0.0871671048 0.0012507345
59079.2181395685 2.6408960736 0.0155359569 0.0878297346 0.0012568103
59079.2181511498 2.6315029962 0.0154517793 0.0885928762 0.0012608617
59079.2181627311 2.6439415664 0.0155106038 0.0875837172 0.0012512447
59079.2181743124 2.6437721602 0.0154663169 0.0875973839 0.0012478667
59079.2181858937 2.6450842707 0.0155507232 0.0874915865 0.0012531615
59079.218197475 2.6513335031 0.0155792171 0.0869894528 0.0012482523
59079.2182090562 2.6568960481 0.0155782846 0.08654492 0.0012417992
59079.2182206375 2.6673603025 0.0157213256 0.0857148124 0.0012411812
59079.2182322188 2.6494141864 0.0156179656 0.0871433649 0.001253571
59079.2182438001 2.648288539 0.0156398147 0.0872337585 0.0012566269
59079.2182553814 2.6397677032 0.0155042452 0.0879210607 0.0012555491
59079.2182669627 2.6376113986 0.0153765489 0.088095848 0.0012476836
59079.218278544 2.6458427041 0.0155417324 0.0874304912 0.0012515624
59079.2182901252 2.6521126352 0.0156695944 0.0869270509 0.001254593
59079.2183017065 2.6383989125 0.0154514092 0.0880319729 0.0012528489
59079.2183132878 2.6379190242 0.01555622 0.0880708911 0.0012619049
59079.2183248691 2.6544717627 0.0156529525 0.0867383777 0.0012505404
59079.2183364504 2.6442263766 0.0155533907 0.0875607453 0.0012543672
59079.2183480317 2.6522186572 0.0156279143 0.0869185629 0.0012511337
59079.2183596129 2.6527057133 0.0156890638 0.0868795804 0.0012554659
59079.2183711942 2.6523137495 0.0157562167 0.0869109506 0.0012612948
59079.2183827755 2.6475652725 0.0156288114 0.0872918888 0.0012565796
59079.2183943568 2.6460865527 0.0156151018 0.0874108571 0.0012571884
59079.2184059381 2.6610039362 0.0157427388 0.0862180955 0.0012501694
59079.2184175194 2.6446293136 0.0155292954 0.0875282559 0.0012519592
59079.2184291007 2.6695822962 0.0159108202 0.0855395737 0.0012535735
59079.2184406819 2.658643663 0.0157099966 0.0864057282 0.0012502843
59079.2184522632 2.6359853112 0.015577984 0.0882278864 0.001265923
59079.2184638445 2.6479552979 0.0156019022 0.0872605369 0.0012539655
59079.2184754258 2.6641223969 0.0157609456 0.0859708145 0.0012480255
59079.2184870071 2.6560218971 0.0155763563 0.0866146273 0.0012426456
59079.2184985884 2.686127004 0.0159100981 0.0842459823 0.00123456
59079.2185101696 2.6396418975 0.015645544 0.0879312488 0.0012671385
59079.2185217509 2.6654270619 0.0156952089 0.0858675705 0.0012413277
59079.2185333322 2.6792365917 0.0159207225 0.084782333 0.0012432495
59079.2185449135 2.662169559 0.0157240736 0.0861255833 0.0012473473
59079.2185564948 2.650247171 0.015563051 0.0870765335 0.0012482053
59079.2185680761 2.6474676184 0.0157829603 0.0872997405 0.0012690875
59079.2185796574 2.6731819508 0.0158690627 0.085256445 0.0012461452
59079.2185912386 2.6632459746 0.0156677581 0.0860402394 0.0012416484
59079.2186028199 2.6668945407 0.0158334424 0.0857515904 0.0012505691
59079.2186144012 2.6472362374 0.0156224149 0.0873183469 0.001256446
59079.2186259825 2.6711745078 0.0157813527 0.0854142235 0.0012415511
59079.2186375638 2.6551217963 0.0156471957 0.0866864627 0.0012493323
59079.2186491451 2.6384212639 0.0155399377 0.0880301607 0.0012600011
59079.2186607263 2.6658190554 0.0156663633 0.0858365745 0.001238599
59079.2186723076 2.667474388 0.0157337592 0.0857058063 0.0012420323
59079.2186838889 2.663528674 0.0157494339 0.0860178395 0.0012477961
59079.2186954702 2.6715775192 0.015832484 0.0853825247 0.0012451114
59079.2187070515 2.65025049 0.0155996373 0.0870762673 0.0012511358
59079.2187186328 2.6637870792 0.0158382417 0.0859973697 0.0012545336
59079.2187302141 2.6563749706 0.0157586449 0.0865864655 0.0012567794
59079.2187417953 2.6887887186 0.0159707287 0.0840397037 0.0012362304
59079.2187533766 2.6565999038 0.0158250354 0.0865685291 0.0012618127
59079.2187649579 2.6455724338 0.0156270612 0.0874522578 0.0012587472
59079.2187765392 2.6636096745 0.0158051811 0.0860114225 0.0012521195
59079.2187881205 2.6687882556 0.0158349056 0.085602155 0.0012485052
59079.2187997018 2.6711862555 0.0158869675 0.0854132993 0.0012498465
59079.218811283 2.6798860727 0.0159360725 0.0847316319 0.001243704
59079.2188228643 2.6615172722 0.0157226493 0.0861773413 0.0012479839
59079.2188344456 2.6536362425 0.0157311735 0.0868051522 0.0012577571
59079.2188460269 2.6829654673 0.0159109546 0.0844916542 0.0012382268
59079.2188576082 2.6564403422 0.0156786376 0.0865812523 0.0012503234
59079.2188691895 2.6585529802 0.0155676387 0.0864129453 0.0012390582
59079.2188807707 2.6519870687 0.0155719402 0.0869371047 0.0012469185
59079.218892352 2.6600689801 0.0156937879 0.0862923722 0.0012473558
59079.2189039333 2.6454801867 0.0156066003 0.0874596883 0.0012572059
59079.2189155146 2.6641210673 0.015838559 0.0859709198 0.0012541729
59079.2189270959 2.6533523346 0.0157171169 0.0868278538 0.0012569619
59079.2189386772 2.6602045183 0.0156583579 0.0862816005 0.0012443844
59079.2189502585 2.6693529439 0.0158150515 0.0855576451 0.0012462914
59079.2189618397 2.6626019524 0.0157589725 0.0860912907 0.001249618
59079.218973421 2.6740508388 0.0159300376 0.0851882437 0.0012499327
59079.2189850023 2.6564531937 0.0156567449 0.0865802275 0.0012485627
59079.2189965836 2.6596743602 0.0156486163 0.0863237416 0.0012442177
59079.2190081649 2.6491493486 0.0155136484 0.0871646239 0.0012455018
59079.2190197462 2.6679704796 0.0157927759 0.0856666547 0.0012461217
59079.2190313275 2.6538638307 0.0155758786 0.0867869583 0.0012450798
59079.2190429087 2.6874112811 0.0160523515 0.0841463897 0.0012441258
59079.21905449 2.6687931405 0.0158076606 0.0856017698 0.0012463514
59079.2190660713 2.6473885864 0.0155723381 0.0873060954 0.0012522428
59079.2190776526 2.6748942265 0.0157972085 0.0851220961 0.0012385479
59079.2190892339 2.6735104954 0.0157848534 0.0852306503 0.0012391575
59079.2191008152 2.6711452108 0.0158657454 0.0854165283 0.0012482241
59079.2191123964 2.6649204437 0.0157571571 0.0859076467 0.0012468088
59079.2191239777 2.6518876384 0.0156369402 0.0869450666 0.001252238
59079.2191454514 2.6516236592 0.0155644386 0.0869662085 0.001246735
59079.2191570327 2.6759728649 0.0158914322 0.0850375725 0.0012446982
59079.219168614 2.6601515047 0.0156438805 0.0862858135 0.0012432946
59079.2191801952 2.6548667243 0.015688085 0.0867068303 0.0012528913
59079.2191917765 2.653999927 0.0156210406 0.0867760803 0.0012485334
59079.2192033578 2.6505333202 0.0156077638 0.0870535872 0.0012514616
59079.2192149391 2.66770109 0.0156943999 0.0856879127 0.0012386666
59079.2192265204 2.665149199 0.0157067469 0.0858895486 0.0012425582
59079.2192381017 2.6447813626 0.0155843453 0.0875159991 0.0012562214
59079.219249683 2.6518554863 0.0156607541 0.0869476414 0.0012541822
59079.2192612642 2.6325144884 0.0154395159 0.0885103799 0.0012586879
59079.2192728455 2.6489445923 0.0155514801 0.0871810636 0.0012487746
59079.2192844268 2.6517705461 0.0157230798 0.0869544438 0.001259272
59079.2192960081 2.6536431662 0.0156329074 0.0868045987 0.0012498925
59079.2193075894 2.6406646641 0.0154928401 0.0878484563 0.0012535895
59079.2193191707 2.6524314406 0.0157639244 0.0869015302 0.001261775
59079.2193307519 2.6530790767 0.0156028258 0.0868497093 0.0012481357
59079.2193423332 2.63997518 0.0154798774 0.0879042612 0.0012533363
59079.2193539145 2.6615898357 0.0157181843 0.0861715819 0.0012475461
59079.2193654958 2.6610198983 0.0156842073 0.086216828 0.001245503
59079.2193770771 2.6530154535 0.0156028059 0.0868547988 0.0012482072
59079.2193886584 2.6658449042 0.0158158364 0.085834531 0.0012503868
59079.2194002396 2.6670437505 0.0157965388 0.0857398066 0.0012474829
59079.2194118209 2.6454406067 0.0155970036 0.0874628767 0.0012564786
59079.2194234022 2.6412285411 0.0155240205 0.0878028441 0.0012554602
59079.2194349835 2.6508863283 0.0156414309 0.0870252879 0.0012537534
59079.2194465648 2.6301062951 0.0153597563 0.0887069162 0.001254966
59079.2194581461 2.6590299618 0.0157954107 0.086374991 0.0012566348
59079.2194697274 2.6555793665 0.0157922396 0.0866499374 0.0012603818
59079.2194813086 2.6348542657 0.0154607449 0.0883198441 0.0012577052
59079.2194928899 2.6352092871 0.0155357979 0.0882909694 0.0012633975
59079.2195044712 2.6483624992 0.0155761919 0.0872278163 0.0012514297
59079.2195160525 2.6531810552 0.0157811585 0.0868415523 0.0012622827
59079.2195276338 2.6531432251 0.015694943 0.0868445782 0.0012554303
59079.2195392151 2.6499172384 0.0156695668 0.0871029983 0.0012571302
59079.2195507963 2.6508152945 0.0155540395 0.0870309817 0.00124683
59079.2195623776 2.6333222648 0.0155306684 0.0884445536 0.0012651773
59079.2195739589 2.6368467 0.0154306536 0.088157917 0.001252956
59079.2195855402 2.6512740595 0.0156939605 0.0869942155 0.0012575148
59079.2195971215 2.6498774511 0.0155908533 0.0871061903 0.001250861
59079.2196087028 2.648493716 0.0158051978 0.087217275 0.0012696751
59079.2196202841 2.6516714367 0.015626396 0.0869623816 0.0012516428
59079.2196318653 2.6428571111 0.0155592964 0.0876712413 0.001256427
59079.2196434466 2.6615478719 0.0157197446 0.0861749125 0.0012477182
59079.2196550279 2.6419016335 0.0155844791 0.0877484283 0.0012595685
59079.2196666092 2.6580579251 0.0157922967 0.0864523554 0.0012575124
59079.2196781905 2.6429816241 0.0154531183 0.0876611877 0.00124771
59079.2196897718 2.6394533876 0.0155802929 0.0879465171 0.0012620729
59079.219701353 2.6764493646 0.0157807723 0.08500026 0.0012354884
59079.2197129343 2.6483249583 0.0155521772 0.0872308324 0.0012495435
59079.2197245156 2.6556369791 0.0156479023 0.0866453396 0.001248796
59079.2197360969 2.6358960637 0.0154512963 0.0882351391 0.0012557311
59079.2197476782 2.6594382016 0.0158173986 0.0863425199 0.0012579111
59079.2197592595 2.654924364 0.0155672123 0.0867022273 0.0012431721
59079.2197708408 2.633280273 0.0154194959 0.0884479743 0.0012561695
59079.219782422 2.653664205 0.0156411646 0.0868029166 0.0012505284
59079.2197940033 2.652257436 0.0155936842 0.0869154585 0.0012483487
59079.2198055846 2.650772981 0.0155742742 0.0870343735 0.0012485007
59079.2198171659 2.6424888558 0.0155702708 0.0877009823 0.0012577398
59079.2198287472 2.6401539981 0.0155372851 0.0878897847 0.0012577771
59079.2198403285 2.6572324505 0.0156517441 0.0865181092 0.0012472684
59079.2198519098 2.63732012 0.015508141 0.0881194853 0.0012586989
59079.219863491 2.6408133507 0.0155548927 0.0878364267 0.0012584381
59079.2198750723 2.6410782378 0.0155000943 0.0878149998 0.0012536988
59079.2198866536 2.6634540969 0.0157286548 0.0860237481 0.0012462355
59079.2198982349 2.6609137279 0.015774102 0.0862252593 0.0012527641
59079.2199098162 2.6496848625 0.0155367165 0.0871216426 0.0012467387
59079.2199213975 2.6553414193 0.0156576266 0.0866689295 0.0012499123
59079.2199329787 2.6547944851 0.0156053229 0.0867125995 0.0012463647
59079.21994456 2.6461062214 0.0155340593 0.0874092737 0.0012506409
59079.2199561413 2.6435587436 0.0155728265 0.087614604 0.0012567072
59079.2199677226 2.6586942262 0.0157966381 0.0864017044 0.0012571212
59079.2199793039 2.6380714649 0.0155316749 0.0880585265 0.0012597369
59079.2199908852 2.6487059092 0.0155827549 0.0872002312 0.001251561
59079.2200024664 2.6469868173 0.0156093759 0.0873384083 0.0012556858
59079.2200140477 2.6411996845 0.0156972355 0.0878051777 0.0012695022
59079.220025629 2.6522409264 0.0157341545 0.0869167802 0.0012596132
59079.2200372103 2.6356445611 0.0155244841 0.0882555804 0.0012619714
59079.2200487916 2.6298074909 0.0154397872 0.0887313325 0.0012618522
59079.2200603729 2.6355627878 0.0154278013 0.0882622277 0.0012542066
59079.2200719542 2.6398575298 0.0155442546 0.087913787 0.001258685
59079.2200835354 2.6480831407 0.0156060082 0.0872502628 0.0012541478
59079.2200951167 2.6228399378 0.0153433131 0.0893025839 0.0012620406
59079.220106698 2.6462325945 0.0155321281 0.0873991003 0.0012503399
59079.2201182793 2.6455399131 0.0156970486 0.0874548773 0.0012644225
59079.2201298606 2.6410887364 0.0154937501 0.0878141507 0.0012531735
59079.2201414419 2.6441448929 0.0155417329 0.0875673169 0.0012535211
59079.2201530231 2.6366253909 0.015644279 0.0881758883 0.0012705611
59079.2201646044 2.635276794 0.0153932474 0.08828548 0.0012517272
59079.2201761857 2.6486875281 0.0155762008 0.0872017075 0.0012510558
59079.220187767 2.6416415489 0.0155530881 0.0877694507 0.0012573326
59079.2201993483 2.6404978599 0.0154616725 0.0878619537 0.0012512598
59079.2202109296 2.6367216038 0.0155102673 0.0881680749 0.0012595656
59079.2202225109 2.6311388297 0.0155497198 0.0886225961 0.0012692793
59079.2202340921 2.6396529212 0.0155152258 0.087930356 0.0012565712
59079.2202456734 2.6471242732 0.015489084 0.0873273519 0.0012458512
59079.2202572547 2.6491493137 0.0155576927 0.0871646267 0.0012490379
59079.220268836 2.6544047879 0.0155247567 0.0867437284 0.0012403751
59079.2202804173 2.6247452798 0.0154003444 0.0891460055 0.0012645106
59079.2202919986 2.6466756491 0.0156016691 0.0873634428 0.0012554256
59079.2203131829 2.6352043173 0.0154688984 0.0882913735 0.0012579629
59079.2203247642 2.6563820694 0.0156814467 0.0865858993 0.0012506145
59079.2203363454 2.6566536503 0.01560755 0.0865642439 0.0012444098
59079.2203479267 2.6348203386 0.015407002 0.0883226039 0.0012533725
59079.220359508 2.6609528542 0.0156276456 0.086222152 0.001241088
59079.2203710893 2.6302073245 0.0154253321 0.0886986623 0.0012602066
59079.2203826706 2.6328491444 0.0154713638 0.0884831026 0.0012608955
59079.2203942519 2.626019158 0.0154821532 0.0890414732 0.0012697372
59079.2204058331 2.6349361949 0.0154665255 0.0883131798 0.0012580805
59079.2204174144 2.6251489068 0.0154353149 0.0891128713 0.001266911
59079.2204289957 2.6481684447 0.0155524858 0.087243408 0.0012497484
59079.220440577 2.6278360882 0.0153869619 0.0888925909 0.0012598203
59079.2204521583 2.637299874 0.0155232385 0.0881211285 0.0012599478
59079.2204637396 2.6474452399 0.0156964728 0.0873015399 0.0012621592
59079.2204753209 2.6395361528 0.0156463352 0.0879398132 0.001267326
59079.2204869021 2.6485413958 0.015532906 0.087213445 0.0012477464
59079.2204984834 2.6362408478 0.0155246662 0.0882071237 0.0012612933
59079.2205100647 2.6611860564 0.0157227455 0.0862036346 0.0012483723
59079.220521646 2.6448482476 0.0156252559 0.0875106079 0.0012594415
59079.2205332273 2.6441954146 0.0154690476 0.0875632423 0.0012476006
59079.2205448086 2.64151586 0.0154926279 0.0877796118 0.0012525899
59079.2205563898 2.6443192442 0.0155442666 0.0875532561 0.0012535241
59079.2205679711 2.6397937091 0.0154318262 0.0879189548 0.0012496546
59079.2205795524 2.6334769356 0.0154582551 0.0884319549 0.0012590989
59079.2205911337 2.6376463321 0.0155359467 0.0880930136 0.0012605769
59079.220602715 2.6645220715 0.0157320563 0.0859391733 0.0012452795
59079.2206142963 2.6331438514 0.015479313 0.0884590884 0.001261201
59079.2206258776 2.6280742264 0.0155128545 0.088873096 0.0012698493
59079.2206374588 2.6450581905 0.0154978305 0.0874936881 0.0012489291
59079.2206490401 2.6231493086 0.0154235136 0.0892771415 0.001268276
59079.2206606214 2.628247893 0.0155418178 0.0888588816 0.0012720167
59079.2206722027 2.6181997595 0.0152753976 0.0896850586 0.0012618356
59079.220683784 2.6239029231 0.0153440504 0.0892151953 0.0012608662
59079.2206953653 2.6049316016 0.015245122 0.0907877722 0.0012748187
59079.2207069466 2.630912939 0.0154234716 0.0886410362 0.001259236
59079.2207185278 2.6388356864 0.0156164322 0.0879965662 0.0012657202
59079.2207301091 2.6163114065 0.0153513399 0.0898411779 0.0012703163
59079.2207416904 2.6467114895 0.0155654117 0.087360559 0.0012524667
59079.2207532717 2.6444788033 0.0157005995 0.0875403903 0.0012659451
59079.220764853 2.6343538696 0.0154834105 0.0883605585 0.0012601297
59079.2207764343 2.628859411 0.0155198322 0.0888088478 0.0012695021
59079.2207880155 2.6443181224 0.0155349724 0.0875533466 0.0012527759
59079.2207995968 2.6181473726 0.0153791257 0.089689386 0.0012704654
59079.2208111781 2.6404332307 0.0155063928 0.0878671839 0.0012549535
59079.2208227594 2.6403664307 0.0156453582 0.0878725901 0.0012662781
59079.2208343407 2.6316093739 0.0154901382 0.0885841965 0.001263868
59079.220845922 2.6338834168 0.0154122146 0.0883988537 0.001254879
59079.2208575032 2.6497730057 0.0157171114 0.0871145701 0.0012611121
59079.2208690845 2.6340516492 0.0154824534 0.0883851575 0.0012604026
59079.2208806658 2.6290016354 0.0155437983 0.0887972152 0.0012712959
59079.2208922471 2.6327669605 0.0155810636 0.0884898005 0.001269932
59079.2209038284 2.6239456458 0.0153324388 0.0892116849 0.0012598625
59079.2209154097 2.6511314289 0.0155568529 0.0870056445 0.0012466925
59079.220926991 2.6504946382 0.0155414496 0.0870566888 0.0012461888
59079.2209385722 2.6211363243 0.0154439922 0.0894428173 0.0012723166
59079.2209501535 2.6360297077 0.0154088743 0.0882242788 0.0012521293
59079.2209617348 2.6444714044 0.0155024442 0.0875409869 0.0012499763
